LABEL,Type,Podr_name_lv1,Podr_name_lv0,Manufacturer,Inkasso,Accounting_center,Connection,Model,Placement_lv0,Placement_lv1,Category,Service_lv1,Service_lv0
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,REGFREE,TAK,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6634,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6634,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6634,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6634,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6634,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6634,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6634,PoB,REGVS24,FIL,E,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REG,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REG,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REG,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REG,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REG,FIL,H,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,ZAPC,PRO,H,SBS
3,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,ZAPC,PRO,H,SBS
2,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,ZAPC,PRO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,ZAPC,PRO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,ZAPC,PRO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,ZAPC,PRO,H,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,Store,ZAP,PRO,H,SBS
0,ATM,L1,VVB,First,Enabled,V,Wire,6632,Store,ZAP,NO,H,SBS
0,ATM,L1,VVB,First,Enabled,V,Wire,6632,Store,ZAP,NO,H,SBS
0,ATM,L1,VVB,First,Enabled,V,Wire,6632,Store,ZAP,NO,H,SBS
0,ATM,L1,VVB,First,Enabled,V,Wire,6632,Store,ZAP,NO,H,SBS
1,ATM,L1,VVB,First,Enabled,V,Wire,6632,Store,ZAP,NO,H,SBS
4,ATM,L1,VVB,First,Enabled,V,Wire,6632,Store,ZAP,NO,H,SBS
4,ATM,L1,VVB,First,Enabled,V,Wire,6632,Store,ZAP,NO,H,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L3,VVB,Third,Enabled,IZ,Wire,XE20,Store,V,PRO,P,SBS
2,ATM,L2,VVB,First,Enabled,SO,Wire,6632,Store,REGFREE,TAK,H,SBS
4,ATM,L2,VVB,First,Enabled,SO,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L2,VVB,First,Enabled,SO,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L2,VVB,First,Enabled,SO,Wire,6632,Store,REGFREE,TAK,H,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
1,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,NEW5,SHO,E,SBS
1,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,NEW5,SHO,E,SBS
1,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,NEW5,SHO,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L3,VVB,First,Enabled,GL,Wire,6632,Store,REGFREE,SHO,P,SBS
0,ATM,L3,VVB,First,Enabled,GL,Wire,6632,Store,REGFREE,SHO,P,SBS
0,ATM,L3,VVB,First,Enabled,GL,Wire,6632,Store,REGFREE,SHO,P,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,TAK,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,TAK,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,TAK,ME,SBS
